time_sec;ribcage_x;ribcage_y;ribcage_z;ribcage_roll;ribcage_pitch;ribcage_yaw;head_x;head_y;head_z;head_roll;head_pitch;head_yaw;hand_right_x;hand_right_y;hand_right_z;hand_right_roll;hand_right_pitch;hand_right_yaw;hand_right_relative_x;hand_right_relative_y;hand_right_relative_z;hand_right_relative_roll;hand_right_relative_pitch;hand_right_relative_yaw;hand_right_relative_normalized_x;hand_right_relative_normalized_y;hand_right_relative_normalized_z;hand_right_relative_normalized_roll;hand_right_relative_normalized_pitch;hand_right_relative_normalized_yaw;elbow_right_x;elbow_right_y;elbow_right_z;elbow_right_relative_x;elbow_right_relative_y;elbow_right_relative_z;elbow_right_relative_normalized_x;elbow_right_relative_normalized_y;elbow_right_relative_normalized_z;
16.653757;-61.618248;103.583862;138.879684;-0.048319;9.460364;66.204422;-61.790161;103.141243;164.388535;-67.874146;88.600571;-92.53978;-84.465988;80.426811;148.957047;99.09272;-2.282109;-24.147833;21.28384;53.061054;-4.070033;108.559296;-2.14485;-90.722717;0.371347;0.925775;-0.071011;108.559296;-2.14485;-90.72271;-113.439224;101.418549;146.615707;28.314037;88.037933;-7.644606;0.305127;0.948742;-0.082382;
16.687523;-61.600258;103.606056;138.879486;0.000393;9.417976;66.283409;-61.783619;103.189125;164.388672;-61.640705;88.591652;-86.362404;-131.729095;129.501205;148.362274;99.080109;-2.422381;-24.017397;2.249168;57.261086;-1.073534;108.505898;-2.340876;-90.693352;0.039242;0.999054;-0.01873;108.505898;-2.340876;-90.693344;-113.422127;101.471313;146.562027;-16.09811;29.226206;0.14472;-0.280869;0.50992;0.002525;
16.721273;-61.586006;103.62867;138.877945;0.037708;9.29228;66.304527;-61.761772;103.269516;164.388077;-57.733387;88.591515;-82.596603;-131.713669;129.538361;148.323364;99.197227;-2.401501;-24.183392;2.269157;57.260307;-1.073247;108.497238;-2.328896;-90.869499;0.039591;0.99904;-0.018725;108.497238;-2.328896;-90.869492;-113.412292;101.508034;146.59845;-16.081392;29.236313;0.162939;-0.280578;0.510096;0.002843;
16.754045;-61.574841;103.657394;138.89296;0.034114;9.286584;66.249672;-61.748486;103.300072;164.403122;-58.381901;88.607727;-83.372345;-131.684631;129.596985;148.238815;99.295097;-2.417272;-24.235382;2.231333;57.260155;-1.156716;108.58947;-2.341416;-90.868996;0.038931;0.999038;-0.020182;108.58947;-2.341409;-90.86898;-113.385124;101.526726;146.603333;-16.115236;29.204296;0.169332;-0.281168;0.509538;0.002954;
16.788048;-61.564625;103.684296;138.887329;-0.009935;9.210926;66.1436;-61.707565;103.350243;164.39801;-58.206219;88.640434;-83.25103;-131.664734;129.641602;148.192429;99.485085;-2.446874;-24.371805;2.1091;57.263092;-1.238079;108.703178;-2.322879;-90.90062;0.036798;0.999089;-0.021601;108.703178;-2.322879;-90.900627;-113.341087;101.569099;146.614716;-16.171064;29.151411;0.132794;-0.282142;0.508615;0.002317;
16.821476;-61.558285;103.701508;138.889465;-0.029452;9.193311;66.078522;-61.690563;103.371307;164.400253;-55.486259;88.632256;-80.580612;-131.631714;129.703491;148.130997;99.328461;-2.496495;-24.381205;2.060423;57.262943;-1.324088;108.529106;-2.361517;-90.852859;0.035949;0.999086;-0.023102;108.529114;-2.361511;-90.852867;-113.320114;101.610649;146.597824;-16.204697;29.133785;0.093364;-0.282729;0.508307;0.001629;
16.854971;-61.538204;103.711914;138.880142;-0.015094;9.184999;66.062187;-61.674873;103.38768;164.390991;-51.703568;88.624123;-76.928047;-131.598007;129.7612;148.071533;99.159027;-2.472638;-24.345907;2.079096;57.261471;-1.358163;108.35157;-2.360677;-90.79776;0.036275;0.999061;-0.023696;108.351578;-2.36067;-90.79776;-113.290512;101.634125;146.516388;-16.214348;29.116608;0.031883;-0.282897;0.508008;0.000556;
16.888556;-61.507057;103.722099;138.886215;-0.005519;9.158081;66.020348;-61.642918;103.410667;164.397217;-49.54805;88.644325;-74.950996;-131.54187;129.837967;147.991013;99.22863;-2.347283;-24.450478;2.079754;57.259796;-1.42549;108.393402;-2.236894;-90.838577;0.036286;0.999032;-0.024871;108.393417;-2.236894;-90.838577;-113.270554;101.663902;146.528152;-16.23625;29.115337;0.048269;-0.28328;0.507986;0.000842;
16.922525;-61.46801;103.730232;138.887497;0.011888;9.152057;65.993629;-61.609928;103.424446;164.398529;-47.767284;88.617035;-73.397743;-131.476135;129.935257;147.915665;99.144669;-2.032213;-24.572237;2.1192;57.256882;-1.483571;108.30162;-1.928217;-90.882004;0.036974;0.998981;-0.025884;108.301628;-1.928217;-90.882004;-113.228058;101.744278;146.572784;-16.189507;29.117758;0.100038;-0.282464;0.508028;0.001745;
16.955318;-61.432686;103.724335;138.881973;0.054535;9.178257;65.999435;-61.596504;103.415466;164.392853;-46.379288;88.561272;-72.351395;-131.393311;130.029724;147.801819;98.836113;-1.946126;-24.746284;2.196613;57.251984;-1.558061;108.019157;-1.856787;-91.046707;0.038325;0.998895;-0.027184;108.019165;-1.856787;-91.046707;-113.187798;101.818726;146.420044;-16.155525;29.144314;-0.019254;-0.281871;0.508491;-0.000336;
16.989466;-61.392754;103.724846;138.881378;0.125893;9.270847;66.008797;-61.601974;103.391144;164.391586;-45.784939;88.525269;-72.163719;-131.293854;130.134537;147.585785;97.138428;-1.740284;-24.806465;2.296045;57.213795;-1.685184;106.414299;-1.712082;-91.085075;0.04006;0.998229;-0.029402;106.414314;-1.712076;-91.085068;-113.11525;101.971146;146.123718;-16.038883;29.151291;-0.235379;-0.279836;0.508613;-0.004107;
17.022711;-61.362839;103.725754;138.887238;0.204895;9.441049;66.002777;-61.634701;103.336998;164.396088;-47.357609;88.454002;-74.105621;-131.060211;130.321136;147.147919;91.576347;-0.721172;-24.479013;2.48036;57.090973;-2.018183;101.019768;-0.837258;-90.59359;0.043276;0.996086;-0.035212;101.019768;-0.837258;-90.593575;-112.885063;102.351791;145.378738;-15.72398;29.107635;-0.884609;-0.274342;0.507851;-0.015434;
17.056377;-61.388992;103.742752;138.889496;0.068151;9.569559;66.013062;-61.629017;103.277176;164.397385;-53.254627;88.388313;-80.093224;-130.510284;130.685608;146.094925;78.915367;0.233449;-23.815643;2.835629;56.707493;-3.241959;88.484695;0.133578;-89.792282;0.049474;0.989396;-0.056564;88.484695;0.133585;-89.792274;-112.305717;103.113686;143.555405;-15.129074;28.86582;-2.821748;-0.263962;0.503632;-0.049232;
17.089617;-61.343712;103.744102;138.900986;-0.18679;9.96153;65.93158;-61.553005;103.073769;164.404572;-51.130871;88.306602;-77.970955;-129.695953;131.073044;144.683685;62.738972;0.999605;-24.693274;3.186718;56.150833;-4.915832;72.700272;1.27941;-90.442543;0.0556;0.979683;-0.085768;72.700256;1.279404;-90.442543;-111.19886;104.330284;140.637085;-14.132994;28.352137;-5.891807;-0.246583;0.49467;-0.102796;
17.122971;-61.308872;103.750313;138.90834;-0.284755;9.896035;65.554077;-61.471222;103.090065;164.412552;-50.451355;88.362419;-77.405617;-128.640106;131.587112;142.945129;46.145409;1.896928;-25.92499;3.313965;55.4552;-6.698067;56.039322;2.40758;-91.131218;0.05782;0.967546;-0.116864;56.039307;2.40758;-91.131218;-109.83593;105.786308;137.00415;-13.179369;27.644178;-9.713222;-0.229945;0.482318;-0.16947;
17.156622;-61.270584;103.757126;138.909866;-0.317121;10.132586;65.77243;-61.460617;102.994408;164.411011;-43.604572;88.211945;-70.631523;-127.268143;132.165009;140.693939;28.983305;2.693424;-26.173979;4.095449;54.403542;-9.027399;39.115967;3.310804;-91.442459;0.071455;0.949198;-0.157504;39.115948;3.310797;-91.442451;-108.489677;106.976425;133.037735;-12.277481;26.916153;-13.726771;-0.21421;0.469616;-0.239496;
17.189928;-61.212109;103.711395;138.894867;-0.192264;10.268875;65.940231;-61.474899;102.91507;164.394348;-36.593559;87.979187;-63.812767;-125.711151;132.662338;138.199005;12.893748;4.674615;-26.86659;4.898014;53.224487;-11.343162;23.184847;5.292024;-91.927734;0.085457;0.928626;-0.197908;23.184826;5.292024;-91.927734;-106.785919;108.267494;129.19548;-11.033616;25.977076;-17.515522;-0.192507;0.453231;-0.3056;
17.223591;-61.183788;103.666969;138.886459;-0.010993;10.072118;66.195923;-61.480717;102.981873;164.388779;-32.543694;88.04174;-59.876289;-124.02803;133.269836;135.522034;-0.573146;7.521506;-27.722992;5.864031;51.915817;-13.819084;9.576773;8.101116;-92.536827;0.102312;0.905793;-0.241106;9.576785;8.101116;-92.536819;-104.491508;109.666733;125.871147;-9.322552;24.513426;-20.918257;-0.162654;0.427694;-0.364968;
17.257175;-61.147396;103.580261;138.873337;-0.013288;10.097294;66.36454;-61.445877;102.883614;164.375336;-32.754379;88.01268;-60.271606;-122.280228;134.015198;132.821381;-12.403112;10.717543;-28.540852;6.887671;50.623158;-16.526796;-2.138878;11.422624;-92.930603;0.120172;0.88324;-0.288349;-2.138878;11.422624;-92.930603;-101.994926;111.006073;123.351852;-7.518295;22.813126;-23.57346;-0.131174;0.398029;-0.411294;
17.29023;-61.113537;103.520065;138.856659;-0.226566;10.31394;66.258064;-61.366131;102.697891;164.355423;-33.320248;88.049957;-60.880203;-120.549484;134.901276;130.353531;-21.835625;14.518775;-29.227655;7.722477;49.375557;-19.358593;-11.201164;15.487262;-92.745705;0.134737;0.861473;-0.337756;-11.201182;15.487255;-92.745697;-99.758904;112.035927;121.484787;-6.221995;21.113125;-25.723642;-0.108557;0.368368;-0.448809;
17.324202;-61.080841;103.436447;138.825226;-0.461527;10.331084;66.121422;-61.243782;102.566124;164.32312;-31.548748;88.087959;-59.020283;-118.842667;135.905823;128.189377;-28.423597;18.699636;-30.295494;8.555498;48.106087;-21.888081;-17.547766;19.996662;-92.845459;0.149271;0.839324;-0.381889;-17.547773;19.996655;-92.845444;-98.112526;112.725128;120.518379;-5.41758;19.725428;-26.909874;-0.094522;0.344156;-0.469506;
17.357204;-61.053802;103.369904;138.798187;-0.673988;10.458665;65.742577;-61.160435;102.410606;164.293198;-26.393829;88.119957;-53.746567;-117.165474;136.937195;126.439316;-31.528559;22.349075;-31.573412;9.220961;46.939392;-23.963705;-20.262133;23.958445;-92.93515;0.160881;0.818968;-0.418103;-20.262129;23.958437;-92.935135;-96.871368;113.269203;120.075928;-4.954923;18.670004;-27.48554;-0.08645;0.325742;-0.47955;
17.390772;-61.043949;103.3004;138.762375;-0.926375;10.346172;65.455299;-61.033348;102.341255;164.257599;-21.03055;88.008255;-48.401192;-115.434036;138.076523;125.100151;-31.457108;24.484833;-32.472969;10.17799;45.694023;-25.655119;-20.148773;26.408924;-93.139603;0.177579;0.79724;-0.447614;-20.148767;26.408918;-93.13958;-95.952141;113.571915;119.719627;-4.754941;17.752565;-27.946918;-0.082961;0.309735;-0.4876;
17.424314;-61.062679;103.271797;138.749695;-1.287648;10.336965;64.869362;-60.915874;102.249191;164.24205;-23.799841;87.825874;-51.37513;-113.707108;139.185837;124.226364;-29.566273;25.228012;-34.312698;10.887173;44.464722;-27.00502;-18.262941;27.720663;-94.245178;0.189952;0.775792;-0.471166;-18.262949;27.720663;-94.245178;-95.44902;113.811523;119.508835;-4.930832;17.122826;-28.301121;-0.08603;0.298748;-0.49378;
17.458044;-61.085697;103.251694;138.712769;-1.623077;9.986822;64.335785;-60.747498;102.304871;164.206223;-22.106243;87.739548;-49.884605;-111.986343;140.377411;123.76461;-26.608074;24.973991;-36.760395;11.877329;43.283318;-27.86808;-15.849561;28.104548;-96.417831;0.207228;0.755179;-0.486224;-15.849578;28.104548;-96.417839;-95.311478;113.965782;119.515816;-5.192444;16.788248;-28.426203;-0.090594;0.29291;-0.495962;
17.491404;-61.101795;103.256752;138.707458;-1.88484;9.68307;64.003693;-60.605991;102.379478;164.200821;-20.790173;87.555664;-48.780933;-110.190285;141.715439;123.719788;-22.404533;23.99534;-39.48769;13.117282;42.05645;-28.307093;-12.264752;27.755585;-99.214127;0.228862;0.733774;-0.493884;-12.264772;27.755579;-99.214134;-95.881752;113.882774;119.647263;-6.04565;16.981405;-28.344007;-0.105481;0.296281;-0.494528;
17.525143;-61.102482;103.266182;138.697464;-1.947065;9.372849;63.831852;-60.523781;102.499359;164.192642;-22.230591;87.504471;-50.38097;-108.293022;143.060074;123.857498;-13.632578;21.754629;-42.593163;14.559742;40.801483;-28.37674;-4.250144;26.007399;-102.77655;0.254029;0.711878;-0.495099;-4.250147;26.007391;-102.776566;-97.076523;113.895309;120.13649;-6.991755;17.878723;-27.811609;-0.121988;0.311936;-0.485239;
17.558708;-61.108074;103.304192;138.694656;-1.996066;9.243978;63.613914;-60.487438;102.577042;164.190002;-24.84544;87.48098;-53.136173;-106.206299;144.496094;124.228638;-3.323484;18.852331;-47.35717;16.067984;39.433487;-28.239975;5.31742;23.821848;-107.980301;0.280344;0.68801;-0.492713;5.317425;23.821848;-107.980301;-98.769058;114.158295;121.110558;-7.994836;19.326996;-26.781588;-0.139489;0.337205;-0.467268;
17.592056;-61.093712;103.3545;138.677856;-2.014324;9.077157;63.365425;-60.435749;102.687469;164.17392;-27.457462;87.428375;-55.956158;-104.01857;145.8396;124.743271;9.601088;15.681219;-53.042397;17.499723;38.005665;-27.884321;17.351776;21.380411;-114.097969;0.305324;0.663098;-0.486508;17.351786;21.380411;-114.097946;-101.042564;114.684998;122.659416;-9.011436;21.463867;-25.175934;-0.157226;0.374488;-0.439253;
17.62594;-61.085213;103.374413;138.648148;-1.889654;8.845484;63.092339;-60.432846;102.820801;164.147049;-30.446646;87.389099;-59.186386;-101.811607;146.826157;125.262596;25.257025;11.812265;-59.311214;18.688509;36.516541;-27.312901;32.027714;18.060747;-120.80011;0.326065;0.637117;-0.476538;32.027721;18.06074;-120.800102;-103.617401;115.628159;124.742645;-9.688476;24.143126;-23.012703;-0.169038;0.421234;-0.401511;
17.659271;-61.073299;103.39679;138.616913;-1.726261;8.715041;62.911121;-60.460476;102.925201;164.118454;-32.094257;87.360687;-61.028893;-99.680786;147.495209;125.835922;43.526348;8.408836;-67.286491;19.693529;34.9627;-26.633635;49.252697;15.304193;-129.14949;0.3436;0.610006;-0.464686;49.252697;15.304186;-129.149475;-105.962883;117.266212;127.536156;-9.478685;26.980446;-20.198345;-0.165378;0.470737;-0.352408;
17.692741;-61.102341;103.408577;138.58139;-1.594486;8.448316;62.771873;-60.488041;103.067436;164.084976;-33.857052;87.254829;-62.894897;-97.500648;147.80481;126.105003;60.889973;6.46545;-76.652802;20.548353;33.184551;-26.20186;65.285034;13.89606;-138.763596;0.358514;0.578983;-0.457153;65.285057;13.896053;-138.76358;-107.797585;119.409317;130.774582;-8.400745;29.601063;-17.078033;-0.146571;0.51646;-0.297967;
17.726086;-61.160683;103.394066;138.544342;-1.548821;8.311807;62.718166;-60.536762;103.115486;164.048447;-34.782391;87.190826;-63.863987;-95.33226;147.769653;126.025436;73.702408;6.822457;-84.824394;21.214493;31.182842;-26.192083;76.94635;14.653671;-147.049103;0.370137;0.544058;-0.456983;76.946327;14.653665;-147.049072;-109.091782;121.935051;134.120102;-6.575663;31.90074;-13.966432;-0.114728;0.556583;-0.243677;
17.759911;-61.233543;103.337074;138.50676;-1.700244;8.404554;62.46912;-60.570671;102.988594;164.009033;-33.984074;87.346046;-63.022747;-93.633102;147.402573;125.811729;84.442932;9.037802;-92.252045;21.355688;29.491821;-26.491488;86.577934;17.356146;-154.357346;0.3726;0.514554;-0.462206;86.577919;17.356146;-154.357361;-109.431;124.878395;137.548508;-3.911713;33.550713;-11.007691;-0.068249;0.585371;-0.192055;
17.793022;-61.312389;103.291054;138.451385;-1.784278;8.394363;62.186207;-60.616325;102.926201;163.952545;-29.211027;87.593353;-58.181938;-92.069229;147.178146;125.704178;92.774109;12.515734;-97.726059;21.606613;28.049858;-26.631592;94.055321;21.008356;-159.672653;0.376978;0.489396;-0.464651;94.055321;21.008348;-159.672638;-108.43145;127.570763;140.096848;-1.001406;33.927212;-8.921284;-0.017472;0.59194;-0.155653;
17.826866;-61.324512;103.257393;138.422043;-1.77894;8.078952;62.031364;-60.565701;103.015686;163.922882;-24.494732;87.738419;-53.472424;-90.846924;146.998245;125.42894;98.011803;15.412533;-102.109062;21.884657;26.923059;-26.730774;98.545189;23.668497;-164.087143;0.381829;0.469736;-0.466381;98.545189;23.668489;-164.087128;-107.139908;129.68161;141.793152;1.476722;33.791801;-7.509659;0.025765;0.589577;-0.131024;
17.860895;-61.30809;103.225708;138.435715;-1.666894;7.75318;62.042198;-60.524914;103.135223;163.936798;-20.971037;87.952438;-49.940632;-89.884552;146.773804;124.940857;101.101173;18.214802;-105.053596;22.087538;26.005505;-26.976633;101.213547;26.143394;-167.166199;0.385369;0.453727;-0.470671;101.21357;26.143394;-167.166183;-105.97171;131.447449;142.837097;3.61488;33.625431;-6.613261;0.06307;0.586675;-0.115384;
17.894014;-61.241211;103.236809;138.385117;-1.775653;7.537175;62.045933;-60.370579;103.208977;163.883499;-16.044847;88.185539;-44.935799;-89.176308;146.781479;124.414085;104.620781;21.024387;-106.833603;22.332401;25.35083;-27.52326;104.286324;28.760792;-169.137558;0.389641;0.442305;-0.480208;104.286339;28.760792;-169.137543;-105.091232;132.878433;143.335785;5.243691;33.549469;-6.419509;0.091489;0.585349;-0.112003;
17.927094;-61.168846;103.345726;138.327393;-1.763141;7.239659;62.06641;-60.241058;103.437752;163.823624;-9.927107;88.179832;-38.596725;-88.595001;146.961517;123.817337;107.268326;22.792101;-107.952705;22.605347;24.938297;-27.982174;106.706642;30.225321;-170.381866;0.394403;0.435107;-0.488215;106.70665;30.225313;-170.381851;-104.38279;133.695862;143.088394;6.070436;33.331051;-6.703927;0.105913;0.581539;-0.116966;
17.960932;-61.042095;103.498764;138.290161;-1.558151;6.954396;62.047592;-60.134655;103.744652;163.786087;-2.279427;88.268211;-30.229546;-87.985054;147.394089;123.385605;107.740898;23.46258;-108.494965;23.021523;24.695683;-28.049231;107.279434;30.576706;-170.847275;0.401665;0.430874;-0.489385;107.279434;30.5767;-170.84726;-104.167488;134.077042;142.339798;6.110073;33.320347;-7.118531;0.106605;0.581352;-0.124199;
17.994251;-60.865242;103.655151;138.317642;-1.282473;6.633507;61.97382;-59.99773;104.082642;163.812561;10.62508;88.349442;-15.331568;-87.225258;147.863083;123.030083;105.455986;22.867022;-107.777229;23.310362;24.44836;-28.099331;105.358711;29.622255;-169.868439;0.406704;0.426559;-0.490259;105.358719;29.62225;-169.868423;-104.327873;134.287338;141.434708;5.550603;33.625244;-7.705549;0.096843;0.586671;-0.134441;
18.027285;-60.676998;103.783829;138.363724;-1.024723;6.312542;61.848972;-59.8414;104.388664;163.856125;31.475136;87.899216;10.392157;-86.330284;148.420212;122.831268;101.925377;21.482023;-106.332146;23.906895;24.131199;-28.048412;102.250214;27.87006;-168.101746;0.417112;0.421025;-0.48937;102.250221;27.870052;-168.10173;-104.279861;134.247986;140.290863;4.989404;33.621162;-8.556211;0.087052;0.5866;-0.149283;
18.060841;-60.47921;103.87133;138.357254;-1.08697;6.275939;61.47224;-59.607765;104.471901;163.848557;54.200741;86.968613;41.330387;-85.401985;149.086197;122.928299;100.045059;19.758432;-105.564774;24.332348;23.873106;-28.026682;100.429909;26.117582;-166.94635;0.424535;0.416522;-0.488991;100.429924;26.117577;-166.946335;-104.080612;134.185852;139.167572;4.227636;33.517895;-9.658121;0.073761;0.584798;-0.168509;
18.094687;-60.304859;103.912399;138.367004;-1.34214;6.204612;61.147491;-59.316158;104.481804;163.854736;67.627121;85.440338;66.134132;-84.405663;149.792206;123.144836;99.528458;17.238386;-106.004349;24.876287;23.536234;-27.999319;99.602882;23.585564;-167.198547;0.434025;0.410645;-0.488514;99.602905;23.585564;-167.198532;-104.021713;134.423492;138.476959;3.740906;33.713341;-10.512672;0.065269;0.588208;-0.183418;
18.127697;-60.076859;103.877235;138.318954;-1.729928;6.150722;61.17857;-58.927044;104.386345;163.801208;68.679329;83.483009;79.412003;-83.407967;150.343887;123.455276;98.806862;15.130596;-106.526192;25.5277;22.974184;-27.955452;98.394859;21.507097;-167.927383;0.445391;0.400839;-0.487749;98.394867;21.507097;-167.927368;-103.903992;135.18985;138.632385;4.129545;34.151394;-10.714067;0.07205;0.595851;-0.186932;
18.161947;-59.919418;103.794373;138.300064;-2.000335;6.072584;61.385128;-58.650085;104.281464;163.777069;66.851959;81.36779;88.77507;-82.485329;150.970566;124.059639;101.641907;14.714877;-108.251892;26.381628;22.493736;-27.594837;100.701492;21.044386;-170.032272;0.46029;0.392456;-0.481457;100.701477;21.044378;-170.032257;-103.283066;136.457474;139.713501;5.464113;34.420876;-10.032946;0.095334;0.600553;-0.175048;
18.195122;-59.737671;103.720169;138.269058;-2.072332;5.735617;62.195862;-58.377384;104.34301;163.738419;67.225166;79.160522;97.784142;-81.618408;151.582535;124.870354;108.028893;15.351464;-110.669037;27.592339;21.790686;-26.763453;106.585121;21.292957;-173.423203;0.481413;0.38019;-0.466951;106.585136;21.29295;-173.423187;-101.737144;137.688095;141.439438;7.682048;33.772675;-8.532548;0.134031;0.589244;-0.14887;
18.229132;-59.552063;103.68689;138.242722;-2.008379;5.144594;63.149086;-58.108864;104.579193;163.699493;70.714409;77.114693;106.736588;-80.830147;152.096558;125.876869;113.81649;16.02059;-113.46299;28.828159;21.060888;-25.484068;111.990883;21.264652;-177.286545;0.502975;0.367457;-0.444629;111.990868;21.264645;-177.286545;-100.147812;138.847809;143.370834;9.934047;32.980011;-6.624396;0.173323;0.575414;-0.115578;
18.261946;-59.422092;103.67366;138.322861;-1.840679;4.611477;64.222977;-57.959457;104.838051;163.767532;75.264076;75.482948;114.019966;-80.155144;152.484421;126.945953;117.407219;16.861845;-115.955101;29.884548;20.241844;-24.14934;115.414047;21.455788;179.093079;0.521406;0.353167;-0.421342;115.414032;21.455788;179.093063;-98.961266;140.028442;145.201874;12.020337;32.388519;-4.773365;0.209723;0.565094;-0.083283;
18.295496;-59.318039;103.646393;138.244629;-1.633663;4.445251;65.26931;-57.928913;104.942322;163.687057;79.309456;74.26123;119.604637;-79.536613;152.9254;128.107025;121.280464;17.43853;-118.404205;30.925989;19.464539;-22.754396;119.218651;21.757511;175.570938;0.539577;0.339605;-0.397004;119.218651;21.757511;175.570938;-97.893448;141.14502;146.977875;14.064307;31.781597;-2.858835;0.245385;0.554505;-0.049879;
18.32914;-59.275604;103.640419;138.268692;-1.483574;4.415485;65.988762;-57.957912;104.992523;163.712006;82.077049;73.763466;123.359344;-79.153923;153.406403;129.149277;125.375931;17.767479;-121.144394;31.77734;19.01589;-21.681807;123.198082;21.950785;172.069275;0.55443;0.331777;-0.37829;123.198082;21.950785;172.06926;-97.150436;142.205109;148.717606;15.78091;31.433237;-1.13462;0.275335;0.548427;-0.019796;
18.36298;-59.261066;103.66555;138.299957;-1.466493;4.376949;66.248978;-57.949532;105.042274;163.742264;84.204781;73.81385;125.993805;-78.88591;153.913925;130.089081;128.470581;18.395092;-123.069084;32.350658;18.863827;-20.783352;126.138313;22.460823;169.811249;0.564433;0.329124;-0.362614;126.138298;22.460823;169.811218;-96.386154;143.004562;150.193329;16.900814;31.03046;0.257768;0.294874;0.541399;0.004497;
18.396198;-59.213886;103.719254;138.314636;-1.319031;4.435927;66.505959;-57.978592;105.103554;163.760345;86.023087;74.115425;127.489571;-78.649933;154.396637;130.81131;130.468597;18.519537;-123.648766;32.830322;18.765364;-20.075283;128.215057;22.638491;169.001495;0.572802;0.327406;-0.35026;128.215027;22.638483;169.00148;-95.7313;143.513428;151.159882;17.6639;30.585976;1.244534;0.308188;0.533644;0.021714;
18.429579;-59.215065;103.792259;138.362854;-1.187747;4.657294;66.60643;-58.074352;105.111343;163.816452;87.472649;74.417435;128.163834;-78.440216;154.956207;131.425827;131.732895;18.479404;-123.351418;33.259159;18.773367;-19.608891;129.59024;22.847672;169.237167;0.580284;0.327546;-0.342123;129.59024;22.847664;169.237152;-95.397827;143.808868;151.663071;17.994392;30.355309;1.703436;0.313955;0.52962;0.02972;
18.463213;-59.221016;103.87529;138.43219;-1.065775;4.944927;66.569183;-58.179592;105.097664;163.894867;88.974075;74.549377;128.682465;-78.261162;155.577957;131.997971;132.764908;17.814457;-123.254936;33.668812;18.896877;-19.273104;130.716019;22.492992;169.423294;0.587431;0.3297;-0.336265;130.716019;22.492979;169.423264;-95.420044;143.96228;151.86084;17.965076;30.416149;1.812048;0.313443;0.530681;0.031615;
18.496523;-59.200893;103.980682;138.484497;-0.744809;4.802353;66.434006;-58.260914;105.315056;163.945496;90.199211;74.572289;128.957886;-78.019173;156.11998;132.569977;132.53952;16.21991;-122.668442;34.043068;19.046389;-18.531311;130.940552;20.837177;170.357773;0.593961;0.332309;-0.323322;130.940552;20.837177;170.357742;-95.727753;143.808289;151.440353;17.322466;30.619259;1.661576;0.302231;0.534225;0.02899;
18.530485;-59.171932;104.083786;138.523483;-0.24211;4.616381;66.341393;-58.399536;105.581009;163.981064;91.142059;74.587708;128.928207;-77.703468;156.687988;133.185776;130.156296;14.126148;-121.410881;34.419514;19.16139;-17.549004;129.246475;18.665771;171.980972;0.600529;0.334316;-0.306184;129.24646;18.665771;171.980957;-96.344612;143.545532;150.622009;16.367863;31.04188;1.351543;0.285576;0.541599;0.023581;
18.563568;-59.174637;104.198814;138.544815;0.196967;4.813056;66.069214;-58.607399;105.69091;164.008087;92.221863;74.676735;129.160004;-77.389496;157.278229;133.823273;125.869507;11.336966;-119.558426;34.718033;19.341885;-16.811415;125.582771;16.145987;174.312469;0.605738;0.337465;-0.293315;125.582764;16.145987;174.312469;-97.089088;143.135284;149.333298;15.175199;31.551941;0.441118;0.264767;0.550498;0.007696;
18.597383;-59.166615;104.338013;138.565842;0.50625;4.620056;65.704811;-58.678791;105.960732;164.022781;92.807869;74.798721;129.100967;-77.039047;157.84964;134.427383;118.468971;8.375793;-117.110992;35.013145;19.506836;-15.938397;118.755249;13.014918;177.257767;0.610887;0.340343;-0.278083;118.755234;13.014918;177.257751;-97.62233;142.379776;147.250107;13.550759;31.772848;-1.230537;0.236425;0.554352;-0.02147;
18.630558;-59.158516;104.442123;138.570313;0.660703;4.311065;65.375008;-58.665962;106.215233;164.01712;92.424873;74.927994;128.42366;-76.581451;158.191452;135.025787;106.497551;6.148584;-113.203651;35.152039;19.453718;-15.017169;107.277794;10.441043;-178.441147;0.61331;0.339416;-0.26201;107.277794;10.441036;-178.441147;-98.097633;141.569977;144.524399;11.859043;31.956371;-3.590741;0.206909;0.557554;-0.062649;
18.66433;-59.133278;104.560379;138.603775;0.7406;4.392877;65.142883;-58.68074;106.313316;164.052719;91.982483;74.969803;127.944366;-76.049881;158.308578;135.624054;93.086899;3.870647;-109.262283;35.199158;19.179346;-14.464955;94.263802;8.168974;-174.253204;0.614132;0.334629;-0.252375;94.263794;8.168974;-174.253204;-98.485352;140.926208;141.50972;10.521052;32.127666;-6.498129;0.183565;0.560543;-0.113375;
18.697483;-59.142731;104.642838;138.626266;0.699347;4.292671;64.88092;-58.646843;106.42627;164.072281;90.962036;74.657829;127.051186;-75.602432;158.329407;136.23732;80.394295;1.878999;-106.604332;35.201881;18.900282;-13.848396;81.728355;6.01963;-171.367035;0.61418;0.32976;-0.241618;81.72834;6.01963;-171.36702;-98.17646;140.169357;138.075211;9.38715;31.583366;-9.912536;0.163781;0.551046;-0.172948;
18.73114;-59.143131;104.715805;138.641464;0.456862;4.277563;64.587662;-58.53878;106.456848;164.088074;89.653831;74.077972;125.921112;-75.222595;158.211136;136.688858;68.844406;0.055072;-104.413414;35.043915;18.644175;-13.544579;70.111664;4.166381;-168.937241;0.611423;0.325291;-0.236317;70.111656;4.166381;-168.937225;-97.098106;139.308929;134.610443;8.501878;30.291988;-13.550669;0.148335;0.528515;-0.236423;
